8.255810315843629724e+03 3.623464654757208692e+00 1.404644692656023608e+01 -2.872641822061751338e+00 -1.168380019814284854e+00 -2.604988896887467376e-01 6.003780964505645024e-02 -7.819607163397331376e-03 -8.852190037525266980e-03 2.140616860601741337e+03 2.689238792318528795e+02 2.230189537418240064e+01 -2.725646637590057964e+01 -7.611937177163511592e+00 -1.428746686673454835e+00 -1.279527235965515208e-01 -1.800435414464568104e-02 -3.446854702585265551e-02 5.170099583766557316e+02 -2.310477390536845235e+02 2.103656408847424331e+01 -4.529962562366366541e+01 -3.025161953091987765e+00 -3.941137692896758526e+00 -1.222541479540537601e+00 -1.179379757342855051e+00 -2.254066310918265259e+00
3.623464654757208692e+00 4.483064616907529967e+02 -2.852459691526870039e-02 1.306556376415495935e+00 -9.746447178765660357e-02 -3.538728673439310579e-02 -1.266172686992805482e-02 7.459645955915007731e-03 -8.197500471109406403e-04 1.797622674516220798e+02 3.789991331995323094e+02 1.428517306297952771e+01 5.193011518495929124e+00 -8.431619586023836321e-02 -1.375711287967364138e-01 -1.855957256014474990e-02 -1.412982924189411411e-02 -2.032108652650158227e-03 6.024176069194670617e+02 7.540639974751233865e+01 -1.549010880049501004e+01 3.922490244415401062e+00 -2.592945676030224078e+00 1.206966737239306003e-02 -3.020329410971525630e-01 2.745539720395870908e-01 -1.865398647338553095e-01
1.404644692656023608e+01 -2.852459691526870039e-02 8.754626296233384508e+00 9.978215149667655354e-03 5.679066913641324377e-02 2.601427530676939798e-03 4.293766361080348748e-04 -5.882788153261660864e-04 3.960204744344888940e-04 1.674719494158152600e+01 7.794489646139440175e+00 1.694743572883704275e+01 5.924893963114155060e-01 2.970453688835029693e-01 1.657905704312866157e-02 9.544493979928211089e-04 -4.636411751730769326e-04 -8.932271266489794082e-04 1.331679725991697012e+02 2.854383210823846895e+01 7.993629732000329113e+00 -2.497820008795457181e-01 3.166889426280402042e-01 -4.394465422085697126e-02 -1.290425123959781407e-02 2.205393566513886780e-02 6.678995738661375192e-02
-2.872641822061751338e+00 1.306556376415495935e+00 9.978215149667655354e-03 5.289210616865546166e-01 1.052638198735227591e-02 3.780555061336785590e-03 7.241793703999670250e-04 1.848543793093744938e-04 -1.761306305836243482e-05 -3.054585932571347140e+00 2.549297762158265090e+00 6.481845355885942350e-01 2.377619104119019333e+00 1.697785309776397508e-02 1.324328146557375921e-02 3.740074589117651279e-04 1.763935398128504560e-04 9.930820004639944062e-05 3.574410131992886619e+01 9.384688933664611099e+00 1.768232093502037694e+00 6.688434761657406913e-01 4.778009691992975150e-02 7.677186583886817794e-02 3.409844352013985391e-02 6.083595263295089525e-03 1.401941497355072138e-03
-1.168380019814284854e+00 -9.746447178765660357e-02 5.679066913641324377e-02 1.052638198735227591e-02 3.183977590618529419e-02 1.417197098644180529e-03 3.900780384686375920e-04 1.151976574945089534e-04 2.515031614853202067e-05 4.169157252658160090e-02 -8.330161851492554059e-02 1.925845970174841493e-01 3.938908998592184629e-02 1.132545572908559978e-01 9.086086218502417494e-04 1.995145369828110011e-04 1.997905343244107834e-05 1.242002437842252016e-05 4.676124250911242619e+00 2.381902905969756290e+00 6.613443059594243945e-01 1.689160352664149101e-01 1.075776952989307145e-01 2.749142940408426730e-02 1.703669706431154215e-02 5.816938872232825693e-03 6.767372576917650168e-04
-2.604988896887467376e-01 -3.538728673439310579e-02 2.601427530676939798e-03 3.780555061336785590e-03 1.417197098644180529e-03 1.805870725735927084e-03 1.940935656448908168e-04 4.862346197097761779e-05 1.687940474521751073e-05 1.706481385012478535e-01 1.229411832182165584e-02 9.031404274950623288e-04 1.275512529449833281e-02 3.107079872568299737e-03 2.813891095665308362e-03 4.977452790266315041e-06 5.399543429575575431e-06 4.943322436065778281e-06 3.217072255424196503e-01 3.144077248880641218e-01 1.403392432531630207e-01 4.892148128482755320e-02 2.532947432174881622e-02 1.758367781955299039e-02 6.186004518794381742e-03 2.852884000475197981e-03 1.423492233171113654e-03
6.003780964505645024e-02 -1.266172686992805482e-02 4.293766361080348748e-04 7.241793703999670250e-04 3.900780384686375920e-04 1.940935656448908168e-04 1.687629631566185966e-04 2.830716337838429602e-05 7.548595905188863676e-06 2.214903416400924169e-02 1.231426359315431016e-03 3.387418096450575070e-03 2.323953968436942748e-03 4.921016019136591028e-04 1.714055922236464415e-04 1.971504365240190409e-05 -7.435160464264725037e-06 -3.217832683638351135e-06 -3.339694920364578989e-02 4.237995599517163647e-02 2.086087096265419605e-02 1.040858889172020275e-02 8.743699986487081868e-03 5.881663184042283665e-03 3.949835290368763387e-03 1.454528409148122137e-03 6.654995418743296469e-04
-7.819607163397331376e-03 7.459645955915007731e-03 -5.882788153261660864e-04 1.848543793093744938e-04 1.151976574945089534e-04 4.862346197097761779e-05 2.830716337838429602e-05 2.703386622982565876e-05 5.746716769889923013e-06 1.525912067761975473e-02 2.888689041586849256e-03 8.370759400728721442e-04 1.185816101764486721e-03 1.554454158995404876e-04 6.498530197085115835e-05 1.332242921987237525e-06 -2.672528398103109455e-06 -2.381342388783779486e-06 3.594140063614412184e-02 -5.975783206883311183e-04 4.118788291702047896e-03 4.095089414729496079e-03 2.356859117995563184e-03 2.050399221527287458e-03 1.865048694363927260e-03 1.280457829491469255e-03 4.098927577147487718e-04
-8.852190037525266980e-03 -8.197500471109406403e-04 3.960204744344888940e-04 -1.761306305836243482e-05 2.515031614853202067e-05 1.687940474521751073e-05 7.548595905188863676e-06 5.746716769889923013e-06 5.471241651894533518e-06 -1.319979622599160365e-02 2.986823830276420962e-03 5.841964681843218659e-04 -3.237227813669582522e-04 1.668363953396723891e-04 3.319842279098805414e-05 3.956846358829311101e-06 -4.037970355726644641e-07 -1.272512088022584130e-06 2.087478143675065151e-02 5.131848391575852091e-03 -3.607789445498993082e-04 1.427588376963129799e-03 1.069448417901562717e-03 5.945192841093267268e-04 6.390703388572581628e-04 5.910157633091336384e-04 4.295705858350149344e-04
2.140616860601741337e+03 1.797622674516220798e+02 1.674719494158152600e+01 -3.054585932571347140e+00 4.169157252658160090e-02 1.706481385012478535e-01 2.214903416400924169e-02 1.525912067761975473e-02 -1.319979622599160365e-02 1.218151396622554057e+04 1.363270858638859124e+02 1.614484938089018229e+01 -2.131105387058937595e+00 -4.150602619775905389e+00 6.464570957358528602e-01 -2.264070756713302268e-01 -5.505051422591012572e-02 -3.677288189141995206e-02 -1.205858802245628567e+03 -4.355029985952693039e+01 1.378389161847004907e+01 -3.321837313721638196e+01 5.665097996066526420e+00 -1.245431948876359485e+01 -4.450542080433662062e-01 2.542093744271347600e-01 -3.898078494930742544e+00
2.689238792318528795e+02 3.789991331995323094e+02 7.794489646139440175e+00 2.549297762158265090e+00 -8.330161851492554059e-02 1.229411832182165584e-02 1.231426359315431016e-03 2.888689041586849256e-03 2.986823830276420962e-03 1.363270858638859124e+02 2.306129710510327186e+03 1.685599158505647210e+01 8.215668356764412650e+00 7.167978645339773136e-01 2.192269048188460467e-01 6.381399795612094361e-02 -2.959377650463912435e-02 -1.160150532523788157e-02 1.417805225294886668e+03 -1.453206628130864715e+02 7.747860268438616416e+00 5.702489187556302852e+00 -9.178732512047135250e-01 1.289978916438925483e+00 -2.487551906235459853e+00 1.123307515234034104e-01 7.507461877270568684e-02
2.230189537418240064e+01 1.428517306297952771e+01 1.694743572883704275e+01 6.481845355885942350e-01 1.925845970174841493e-01 9.031404274950623288e-04 3.387418096450575070e-03 8.370759400728721442e-04 5.841964681843218659e-04 1.614484938089018229e+01 1.685599158505647210e+01 2.614618561231900458e+02 2.737731919189973606e+00 5.500685261251418989e-01 1.562028643891101576e-01 2.355440447083424066e-02 1.045585544929113903e-02 -3.681771715782058974e-03 9.569501004757233886e+02 1.317091773279099129e+02 -1.268299234603621928e+00 1.483550889072747569e+00 1.288662475788789230e+00 2.444901911897988112e-01 1.529391149366967906e-01 -1.447851332909855793e-01 3.122008193224097838e-01
-2.725646637590057964e+01 5.193011518495929124e+00 5.924893963114155060e-01 2.377619104119019333e+00 3.938908998592184629e-02 1.275512529449833281e-02 2.323953968436942748e-03 1.185816101764486721e-03 -3.237227813669582522e-04 -2.131105387058937595e+00 8.215668356764412650e+00 2.737731919189973606e+00 2.248993887185102380e+01 6.380834057484448263e-02 5.839952526276915440e-02 2.794769678809689781e-03 1.532136877269795350e-03 1.798368931110746940e-03 2.473347941205490770e+02 7.680719798757831995e+01 8.677432200333090151e+00 4.007716947131146901e-01 6.625573125313013456e-01 4.227800591273012665e-01 2.005663410922670920e-01 1.168705422853245496e-01 2.393313508193709981e-03
-7.611937177163511592e+00 -8.431619586023836321e-02 2.970453688835029693e-01 1.697785309776397508e-02 1.132545572908559978e-01 3.107079872568299737e-03 4.921016019136591028e-04 1.554454158995404876e-04 1.668363953396723891e-04 -4.150602619775905389e+00 7.167978645339773136e-01 5.500685261251418989e-01 6.380834057484448263e-02 1.196089618977886238e+00 4.950192016089005088e-03 1.827042923651268826e-03 5.141071094098526809e-04 -8.006464004962908531e-05 3.932335399448354707e+01 1.799631755451226311e+01 4.073632970364739592e+00 7.661236595896792068e-01 1.153695883060811833e-01 1.106353300294952435e-01 6.664633262913498279e-02 1.133568772980955187e-02 2.394181865315778146e-02
-1.428746686673454835e+00 -1.375711287967364138e-01 1.657905704312866157e-02 1.324328146557375921e-02 9.086086218502417494e-04 2.813891095665308362e-03 1.714055922236464415e-04 6.498530197085115835e-05 3.319842279098805414e-05 6.464570957358528602e-01 2.192269048188460467e-01 1.562028643891101576e-01 5.839952526276915440e-02 4.950192016089005088e-03 3.507707360473913405e-02 6.584603897556623496e-04 2.944619569858148507e-04 4.417079388599743338e-05 6.530759350092273152e+00 1.602609676297631180e+00 7.941538067677201829e-01 2.105055915213372153e-01 7.791036390341145312e-02 1.890473377900956167e-02 1.493213420555098044e-02 8.178709812887820577e-03 4.165883680846749204e-03
-1.279527235965515208e-01 -1.855957256014474990e-02 9.544493979928211089e-04 3.740074589117651279e-04 1.995145369828110011e-04 4.977452790266315041e-06 1.971504365240190409e-05 1.332242921987237525e-06 3.956846358829311101e-06 -2.264070756713302268e-01 6.381399795612094361e-02 2.355440447083424066e-02 2.794769678809689781e-03 1.827042923651268826e-03 6.584603897556623496e-04 5.389591231777285298e-04 5.509764994674176252e-05 1.870642214481168798e-05 2.262243920862548607e-01 2.015535746637005521e-01 3.066119888822703074e-02 2.402720060783729294e-02 1.154719125483100704e-02 5.518992706874713619e-03 7.396584318988061327e-04 6.123102993462922446e-04 6.381635154868715810e-04
-1.800435414464568104e-02 -1.412982924189411411e-02 -4.636411751730769326e-04 1.763935398128504560e-04 1.997905343244107834e-05 5.399543429575575431e-06 -7.435160464264725037e-06 -2.672528398103109455e-06 -4.037970355726644641e-07 -5.505051422591012572e-02 -2.959377650463912435e-02 1.045585544929113903e-02 1.532136877269795350e-03 5.141071094098526809e-04 2.944619569858148507e-04 5.509764994674176252e-05 8.029816519595016323e-05 1.449296096329997835e-05 -3.504233657825797568e-03 2.413862199138224959e-02 1.514416748443528707e-02 5.409092935887745666e-03 3.641854110859165522e-03 2.588212812940115723e-03 1.410064075412856017e-03 7.164950704453544551e-05 8.609665980220561202e-05
-3.446854702585265551e-02 -2.032108652650158227e-03 -8.932271266489794082e-04 9.930820004639944062e-05 1.242002437842252016e-05 4.943322436065778281e-06 -3.217832683638351135e-06 -2.381342388783779486e-06 -1.272512088022584130e-06 -3.677288189141995206e-02 -1.160150532523788157e-02 -3.681771715782058974e-03 1.798368931110746940e-03 -8.006464004962908531e-05 4.417079388599743338e-05 1.870642214481168798e-05 1.449296096329997835e-05 1.883775245659414341e-05 7.600782382317095021e-02 -5.386972275751458848e-04 3.605769595665194675e-03 1.457014007545504551e-03 1.645703173059656979e-03 8.409725248592080137e-04 6.650383233280433327e-04 4.429875640243571594e-04 -6.992766850747495920e-05
5.170099583766557316e+02 6.024176069194670617e+02 1.331679725991697012e+02 3.574410131992886619e+01 4.676124250911242619e+00 3.217072255424196503e-01 -3.339694920364578989e-02 3.594140063614412184e-02 2.087478143675065151e-02 -1.205858802245628567e+03 1.417805225294886668e+03 9.569501004757233886e+02 2.473347941205490770e+02 3.932335399448354707e+01 6.530759350092273152e+00 2.262243920862548607e-01 -3.504233657825797568e-03 7.600782382317095021e-02 2.529832636682613520e+04 9.846293519108879764e+02 -1.603066105966685484e+01 2.645821276714403680e+01 1.349959274273910204e+01 7.624205952836624611e-01 1.743213156335620573e+00 4.148401183509699663e+00 3.515583814790669059e+00
-2.310477390536845235e+02 7.540639974751233865e+01 2.854383210823846895e+01 9.384688933664611099e+00 2.381902905969756290e+00 3.144077248880641218e-01 4.237995599517163647e-02 -5.975783206883311183e-04 5.131848391575852091e-03 -4.355029985952693039e+01 -1.453206628130864715e+02 1.317091773279099129e+02 7.680719798757831995e+01 1.799631755451226311e+01 1.602609676297631180e+00 2.015535746637005521e-01 2.413862199138224959e-02 -5.386972275751458848e-04 9.846293519108879764e+02 2.548424048731049425e+03 1.059191818425638871e+02 1.276234742385432419e+01 7.092814186788098496e+00 4.534250523655934728e+00 4.530885301688759026e-01 3.671614981373812481e-01 8.936779513883764681e-01
2.103656408847424331e+01 -1.549010880049501004e+01 7.993629732000329113e+00 1.768232093502037694e+00 6.613443059594243945e-01 1.403392432531630207e-01 2.086087096265419605e-02 4.118788291702047896e-03 -3.607789445498993082e-04 1.378389161847004907e+01 7.747860268438616416e+00 -1.268299234603621928e+00 8.677432200333090151e+00 4.073632970364739592e+00 7.941538067677201829e-01 3.066119888822703074e-02 1.514416748443528707e-02 3.605769595665194675e-03 -1.603066105966685484e+01 1.059191818425638871e+02 1.654524969419616411e+02 8.177756423916395789e+00 3.920644225389297244e+00 1.909521653753802672e+00 9.058406819397193388e-01 7.879116593431650939e-02 7.217957958909161642e-02
-4.529962562366366541e+01 3.922490244415401062e+00 -2.497820008795457181e-01 6.688434761657406913e-01 1.689160352664149101e-01 4.892148128482755320e-02 1.040858889172020275e-02 4.095089414729496079e-03 1.427588376963129799e-03 -3.321837313721638196e+01 5.702489187556302852e+00 1.483550889072747569e+00 4.007716947131146901e-01 7.661236595896792068e-01 2.105055915213372153e-01 2.402720060783729294e-02 5.409092935887745666e-03 1.457014007545504551e-03 2.645821276714403680e+01 1.276234742385432419e+01 8.177756423916395789e+00 1.807397949851822005e+01 1.794668861933666815e+00 1.196895736432626478e+00 5.701597349320401964e-01 2.913751967559106704e-01 5.719239497564259506e-02
-3.025161953091987765e+00 -2.592945676030224078e+00 3.166889426280402042e-01 4.778009691992975150e-02 1.075776952989307145e-01 2.532947432174881622e-02 8.743699986487081868e-03 2.356859117995563184e-03 1.069448417901562717e-03 5.665097996066526420e+00 -9.178732512047135250e-01 1.288662475788789230e+00 6.625573125313013456e-01 1.153695883060811833e-01 7.791036390341145312e-02 1.154719125483100704e-02 3.641854110859165522e-03 1.645703173059656979e-03 1.349959274273910204e+01 7.092814186788098496e+00 3.920644225389297244e+00 1.794668861933666815e+00 4.210704456074983781e+00 6.215381964154339522e-01 4.100251899487925566e-01 1.928499689283320884e-01 9.713001158386436185e-02
-3.941137692896758526e+00 1.206966737239306003e-02 -4.394465422085697126e-02 7.677186583886817794e-02 2.749142940408426730e-02 1.758367781955299039e-02 5.881663184042283665e-03 2.050399221527287458e-03 5.945192841093267268e-04 -1.245431948876359485e+01 1.289978916438925483e+00 2.444901911897988112e-01 4.227800591273012665e-01 1.106353300294952435e-01 1.890473377900956167e-02 5.518992706874713619e-03 2.588212812940115723e-03 8.409725248592080137e-04 7.624205952836624611e-01 4.534250523655934728e+00 1.909521653753802672e+00 1.196895736432626478e+00 6.215381964154339522e-01 1.216862320791936902e+00 2.790276297449174048e-01 1.423896761864759108e-01 6.430969740171804672e-02
-1.222541479540537601e+00 -3.020329410971525630e-01 -1.290425123959781407e-02 3.409844352013985391e-02 1.703669706431154215e-02 6.186004518794381742e-03 3.949835290368763387e-03 1.865048694363927260e-03 6.390703388572581628e-04 -4.450542080433662062e-01 -2.487551906235459853e+00 1.529391149366967906e-01 2.005663410922670920e-01 6.664633262913498279e-02 1.493213420555098044e-02 7.396584318988061327e-04 1.410064075412856017e-03 6.650383233280433327e-04 1.743213156335620573e+00 4.530885301688759026e-01 9.058406819397193388e-01 5.701597349320401964e-01 4.100251899487925566e-01 2.790276297449174048e-01 4.236484859431384753e-01 1.372272084358185651e-01 6.139553729361484774e-02
-1.179379757342855051e+00 2.745539720395870908e-01 2.205393566513886780e-02 6.083595263295089525e-03 5.816938872232825693e-03 2.852884000475197981e-03 1.454528409148122137e-03 1.280457829491469255e-03 5.910157633091336384e-04 2.542093744271347600e-01 1.123307515234034104e-01 -1.447851332909855793e-01 1.168705422853245496e-01 1.133568772980955187e-02 8.178709812887820577e-03 6.123102993462922446e-04 7.164950704453544551e-05 4.429875640243571594e-04 4.148401183509699663e+00 3.671614981373812481e-01 7.879116593431650939e-02 2.913751967559106704e-01 1.928499689283320884e-01 1.423896761864759108e-01 1.372272084358185651e-01 1.676044213765175706e-01 6.224361379828883406e-02
-2.254066310918265259e+00 -1.865398647338553095e-01 6.678995738661375192e-02 1.401941497355072138e-03 6.767372576917650168e-04 1.423492233171113654e-03 6.654995418743296469e-04 4.098927577147487718e-04 4.295705858350149344e-04 -3.898078494930742544e+00 7.507461877270568684e-02 3.122008193224097838e-01 2.393313508193709981e-03 2.394181865315778146e-02 4.165883680846749204e-03 6.381635154868715810e-04 8.609665980220561202e-05 -6.992766850747495920e-05 3.515583814790669059e+00 8.936779513883764681e-01 7.217957958909161642e-02 5.719239497564259506e-02 9.713001158386436185e-02 6.430969740171804672e-02 6.139553729361484774e-02 6.224361379828883406e-02 7.721579635451882029e-02
